title,review,score,mall,date,reviewer
기본에 충실한 가성비 높은 냉장고,"기존에 고가지만 맘먹고 샀던 냉장고도 인버터형식의 대부분 냉장고 처럼 마의 7년을 넘으니 탈이 나게 되더군요ㅠ (그래도 삼성은 친절하게 책임지고 보상까지 많이 해주심~ㅎㅎ) 각종 할인에 쿠폰까지하니 기존 쓰던 냉장고의 1/3도 안되는 놀라운 가격에 구입(평강프라자가 온라인은 쫌 짱인듯~)기존 냉장고에 비해 용량은 조금 커졌지만 문쪽 수납공간이 커져서인지(소스류가 많아서 이것도 나름 괜찮음) 오히려 과일,야채칸은 작아진거 같네요고가사양의 메탈선반쿨링,탈취기능,수분케어,독립냉각 맞춤신설실,대형테블릿스크린~이런 거 써봐도 별 차이 없어서 기본에 충실한 1등급,푸드쇼케이스,대용량만 보고 주문~성공적, 맘에 듭니다기사님이 이 모델이 등급대비,가성비도 좋아서 요즘 더 인기있다고 하시네요 (여행에서 건진 자석 데코가 많아서 문이 메탈케이스인 것 두 좋아요^^)",100점,G마켓,2024.10.09.,wi****
13년 사용한 타사 냉장고가 냉동냉장 능력이 점점 떨어...,13년 사용한 타사 냉장고가 냉동냉장 능력이 점점 떨어져서 타브랜드랑 고민하다 삼성냉장고 선택..김냉기능에다 도어재질및 색상선택 가능한 모델로 할까 마지막까지 고민하다가 이 제품으로 선택했어요.. 근데 오늘보니 더 이상 안떨어질것같던 가격이 g사장에서 5만원이나 더 싸게 나와서... 오늘 배송받았는데 속이 많이 쓰리네요.. 조금만 늦게 살껄... 용량은 괴물이라 내용물 넣고도 아주 널널하네요.. 소음은 1주일은 난다고 하니 지켜보겠습니당~ 설치기사님 두분 모두 친철하셨어요 수평도 맞춰주시고 혹여나 문열다가 찍힐까봐 위치도 잘 잡아주시고... 고장없이 오래 사용했으면 하는 바람입니다.,100점,옥션,2024.08.01.,ls****
삼성냉장고 좋아요,"너무 만족합니다! 1등급 24년 모델을 빅세일 혜택가로 잘 샀어요. 대용량인데다 기본에 충실하고 푸드쇼케이스가 있어서 더 좋아요. 색깔도 완전 무광은 아니고 은은한 크림색이라서 바로 옆에 있는 코타화이트 색에 비해서 더 화사해보여요~ 주방이 좀 더 환해진 느낌이에요^^ 기사님들도 엄청 친절하시고 신속 정확하게 기존 냉장고 빼고 새제품 설치해주셨어요! 스마트싱스까지 연결해주시고, 비닐도 하나하나 다 뜯는데 엄청 손이 빠르시더라구요ㅋ덕분에 기분 좋게 설치하고 냉장고 정리도 잘 끝냈습니다^^ 제품도 서비스도 최고입니다!",100점,G마켓,2024.09.09.,tl****
최고예요,"먼저 설치해주신 기사님들께서 너무 친절하시고전문적으로 설치를 잘 해주셔서 무엇보다 기분 좋은 구매가 되었습니다~ 기존 냉장고 수거도 넘 잘 해주셔서 너무 감사했습니다! 더운날 노고억 진심으로 감사드립니다!냉장고 용량이 일단 커서 매우 만족스럽구요사이즈가 기존 냉장고위치에 딱 맞아서 아주 다행스러웠어요냉장고 설치 후 3~4시간 전원 켜뒀다가 채우는게 좋을것 같은데 여름이라 좀 일찍 내용물을 넣어서 냉기가 차는데 시간은 좀더 들었어요냉동실 얼음이 처음에 빠르게 안얼어서 걱정했는데 이틀 후부터는 정상적으로 얼더라구요탈취기능이 없는게 아쉽지만, 좋은 가격에 국내생산삼성 냉장고를 살수 있어서 만족합니다？？",100점,11번가,2024.09.14.,po****
냉장고 싸게 잘 샀어요,금요일 저녁 14년 쓰던 지펠 냉장고가 냉기가 빠지고 불이 까박이더니 사망했어요. 하필이면 금요일 저녁이어서 난감했어요.급히 인터넷 서칭해 보다가 상품평도 많고 점수가 좋은 비스포크 1등급 905리터 냉장고를 발견했어요.게다가 행사까지 해서 가격도 싸고 배송도 빨라서 급히 주문했어요.드디어 해피콜 받고 화요일 오전 냉장고가 왔어요기존 냉장고는 폐가전으로 수거해 주셨어요기존 냉장고 자리에 들어갔는데 키가 조금 커지고 앞으로 약간 더 튀어 나왔어요색상도 마음에 들고 용량도 커서 좋아요다만 문이 고급스러운 느낌은 아니네요.가격이 저렴한 이유겠죠.꼼꼼히 설치해 주시고 다른 삼성제품도 스마트폰 연결도와주신 기사님 감사합니다.,100점,G마켓,2024.09.11.,so****
삼성 냉장고,"부모님집에 냉장고 교체 할 시기가 되서 여러 모델을 비교 했는데, 삼성 냉장고의 이 모델이 가장 합리적(용량,색상,기능)이라 판단 되어 구매를 진행. 마침 지마켓 세일 기간 중이어서 다른 곳보다 저렴 하게 구매 했네요.배송은 지정일 지정된 시간에 정확히 도착 했으며, 설치 기사 분들도 매우 친절 했습니다",100점,G마켓,2024.05.24.,ma****
최고예요,"결혼할때 산 냉장고를 15년 가까이 사용했는데, 냉동냉장이 약해지면서 냉장고를 어떤걸로 바꿔야할지 한참 고민했는데 삼성비스포크 디자인도 맘에들고 무엇보다 매직스페이스있는게 포인트.. 좋은가격에 좋은 제품 살수있어서 좋았음. 오래오래 함께하길^^ 기존 냉장고자리에서 주방안쪽으로 옮겨 설치했는데 알아서 설치도 친절하게 잘해주시고 폐가전 수거도 꼼꼼하게 잘해주심. 완전 만족",100점,11번가,2024.06.24.,ju****
딱 원했던 냉장고,"갑자기 냉장고가 고장나서 급하게 냉장고를 사게됐어요그런데 수 많은 브랜드, 브랜드마다 다양한 제품과 디자인이 있어서 어떻게 내가 원하는 냉장고를 찾을 수 있을까 고민했어요.그리고는일단 국내생산제품을 구매하자 결심하고 검색해보니몇 제품 안나오더라고요그런데 그 몇 안되는 국내제조 냉장고를 고르던 중단연 디자인 최고이고 용량도 넉넉한데다 브랜드도 삼성, 그리고 에너지 효율 1등급까지어느 하나 빠짐 없이 마음에 드는 이 제품이 눈에 들어왔어요고민없이 바로 선택했고구매하고 이틀 뒤 바로 배송까지 받아볼 수 있었어요너무 기대하면 실망도 크기 마련인데웬걸요 이 제품은 기대이상이네요디자인은 실물이 사진보다 더 예쁘고 음식을 넣어도 넣어도 공간이 넉넉하고요아직 일주일도 못 써봤지만 실망스러운 점은 정말 없네요",100점,G마켓,2024.09.13.,cj****
"좋은 제품, 친절한 배송,설치. 감사합니다.","오래된 냉장고를 교체할려고 여러 매장을 둘러 보았으나 고가제품이 대부분이었는데 온라인 쇼핑 G마켓에서 1등급. 대용량 삼성제품이 있어 구매했습니다. 정말 대용량이네요. 색상도 은은하게 주방분위기와도 어울립니다. 냉장, 냉동기능 훌륭하고 소음도 거의 없네요.친절한 기사 말에 의하면 가장 많이 팔리는 모델제품이라는데 적극 추천합니다.설치중 약간의 사고가 있었는데 정해진 일정대로 교환설치를 말끔히 해 주는군요. 삼성의 서비스는 최고입니다.",100점,G마켓,2024.08.29.,sm****
공간활용이 좋아요,색상이 화이트 베이지인데 무광이라 고급스럽습니다예전에 양문형 썼는데 4도어로 바꾸니 훨씬 공간활용이 좋습니다 냉동실 냉장실 온도 조절기가 내부에 있어 디자인이 군더더기 없습니다냉동고가 고장나서 구매했는데 적당한 가격에 잘 산 것 같아요,80점,G마켓,2024.08.17.,vi****
최고예요,냉장고가 고장은 나지 않았지만 15년을 써서 너무 바꾸고 싶어 오프라인 매장도 다녀보고 이것저것 알아보았어요 리뷰도 많이 살펴보고 알아본결과 삼성으로 정했고요11번가 라이브특가때 기분좋게 구입했습니다11번가는 자주 이용하지만 라이브방송은 이번에 처음 접했네요 쇼호스트분들이 얼마나 친절하신지 정말 최고였어요 고민을 많이 했는데 정말 마음에 들어요완전 최고예요 기본적인 기능에 충실하면서 가격도 넘 좋고색상은 어찌나 고급스러운지~~화이트가 아닌 베이지라 넘 고급져요내부는 넓고 깔끔하고 크고요라이브쇼핑덕분에 정말 잘 샀어요 감사합니다 ^^,100점,11번가,2024.09.10.,ly****
깔끔하니 예뻐요.,13년을 사용한 냉장고가 이 더운 날씨에 예고도 없이 고장이 났어요..ㅜㅜ급하게 주문하고 설치할 시간도 오전밖에 없었던지라 설치기사님 전화 받고 부탁드렸는데..바쁘신 중에도 시간맞춰 설치 해주셔서 정말정말 감사했답니다.집 구조상 사다리차도 들어올수 없고 엘리베이터도 문이 좁아 불편하셨을텐데..친절하게 설치해주셔서 죄송하기도 했어요.냉장고는 용량도 크고 깔끔해보여서 대 만족입니다.예쁘게 잘 사용하겠습니다.오래쓴 전 냉장고처럼 요번에도 오래오래 썼음 좋겠어요.^^,100점,G마켓,2024.06.15.,ar****
딱 맘에 들어요,냉장고가 갑자기 고장나서 급히 필요했는데 월요일주문하고 수욜날 설치 했어요 딱 중요한기능만 있어서 좋아요 900리터 대용량에 푸드쇼케이스 국내제작1등급 인데 이가격이면 합리적인 선택 같아요 스마트싱어플로 냉장고 온도확인도 가능하네요 가격비싸고 여러기능있어도 쓰지도않는데딱 냉장고 기능에 충실해서 너무좋아요 색도 베이지라서 촌스럽지 않을까했는데 주방색이랑 딱 잘어울리네요 맘에 들어요,100점,G마켓,2024.08.07.,ic****
최고예요,결혼하면서 산 냉장고가 고장이 난건 아니지만 언제 고장나도 이상하지 않을 연식이 되어서 급 알아보게 됐어요~용량이 더 커진데다 냉장고 색상도 맘에 들고~무엇보다 가격도 괜찮게 나와서 바로 결제!담날 바로 해피콜 연락이와서 배송도 초스피드!!기사님 너무 친절히 얘기해주셔서 너무 좋았어요^^오늘 배송받는데 저희 아팟 엘베고장으로 기사님 오셨다가 다른 아파트갔다 오셨는데도.. 너무 친절히 얘기해주셔서 너무 감사했습니다^^작동법도 쉽게 설명해주시고~ 마무리 정리까지 깔끔하게!？？ ？？ ？？ ♡앞으로 오래오래 잘~~ 써보겠습니다^^,100점,11번가,2024.07.06.,k8****
오!!!좋네요,"L사와 S사, 매직스페이스 있고 없고, 1등급이냐 2등급이냐를 두고 한달정도는 고민한것 같아요.결론은 대만족!!! 전기세가 많이 나오는 집이라 1등급을, 아이들이 냉장고를 자주 열어 끓인물을 꺼내 마시기에 매직스페이스를, 브랜드는 전에 L사를 썼기 때문에 같은 브랜드로 가려다가 여러 검색결과 별 차이 없음으로 결론 내고 , 브랜드 상관없이 맘에 드는 제품으로 골랐어요.기능 좋고, 조용하고 (전에 쓰던거 16년 되서 시끄러웠음) 색상도 은은한게 예쁘네요. 집에 오시는 분들이 다들 어디서 얼마주고 샀냐고 물어봐요^^",80점,G마켓,2024.09.25.,po****
냉장고 잘 구매했습니다!,냉장고 바꾸려고 살펴보다 빅세일에 행사하는거 보고 구매했어요! 에너지효율1등급에 국내생산이고 푸드쇼케이스까지 갖춘 모델이라 좋아요. 용량도 900리터라 아주 커서 넉넉합니다. 색상도 깔끔하구요. 신청한 날짜에 맞춰 잘 배송받았고 기존 냉장고도 수거해주셨습니다. 냉장고 설치할때 기사님께서 선반 하나에 작은 흔들림 있는 것 같다고 바로 교체 신청해주시고 그동안 사용가능하게 기존 선반은 설치해주시고 가셨어요. 얼른 마무리되고 고장없이 오래오래 썼으면 좋겠습니다!,100점,G마켓,2024.10.07.,hr****
만족합니다.,올해 출시된 최신형 모델인데 용량이 900리터가 넘는 대용량이라 내부가 광활합니다.확실히 800리터대 모델에 비해 내부가 커요.근데 외관크기는 비슷하니 더 좋네요.꼭 필요한 푸드쇼케이스가 있어서 편리하고 잡다한 기능은 없지만 기본에 충실한 모델입니다.색상도 고급스럽고 때깔 곱습니다.15년만에 바꾼 냉장고인데 매우 만족합니다.게다가 국내생산 모델이라 더욱 신뢰가 가네요.적극 추천합니다.,100점,G마켓,2024.05.23.,ar****
최고예요,부모님댁에 냉동실이 계속 대따 안대따 불편하게 사용하고 계셔서 매번 냉장고 볼때마다 바꿔드려야되는데 하고 있었는데..때마침 11번가 추가행사가로 저렴하게 구매할 수 있길래 얼능 구매했어요~^^문 4짝은 싫다 하셔서 고민이 되긴 했지만 용량이 커서 괜찮을것 같아 사드렸더니..역쉬~ 용량이 커~ 널찍하니 좋다하시네요~^^집에 김치냉장고 일반냉장고까지해서 냉장고만 3대 있으면서도 냉장고에 들어갈께 많다하시네요ㅋ 사다리도 무료로 해서 집안까지 안전하게 배달 설치해주시고 기사님도 엄청 친절하셔서 설명도 잘해주시고~ 암튼 좋은가격에 삼성 1등급 제품을 부모님께 선물드릴수 있어 넘 좋네요~^^,100점,11번가,2024.10.09.,mr****
삼성 냉장고..최고의 선택,"냉장고 교체를 고려 하던중..가격, 성능,디자인..마음에 들어서 주문했어요..역쉬..최고의 선택이네요..깔끔한 디자인과 성능빠른 설치..진행..에..대 만족합니다!고장나서 교체하게 되는 케이스가 대부분 이겠지만..년식이 지난 냉장고는 고장..나기전교체해 주시는..센스가..스트레스를 줄여요!",100점,G마켓,2024.10.11.,S3****
